x;f(x);cos(x);sin(x);tan(x);cot(x);sec(x);log_2(x);log_5(x);log_10(x);ln(x)
-5.54718530717934;19.00408156347176;0.7411597954429443;0.6713286509742996;0.9057812567573083;1.1040193121019022;1.3492367046196336;NaN;NaN;NaN;NaN;
-5.54618530717934;18.934744470522325;0.740488096323995;0.6720694749819143;0.907603347465366;1.1018028996837297;1.3504606015468714;NaN;NaN;NaN;NaN;
-5.54518530717934;18.86579916938134;0.7398156567170019;0.67280962692012;0.9094287486504042;1.099591365991018;1.3516880738069121;NaN;NaN;NaN;NaN;
-5.544185307179339;18.797242906795567;0.739142477294418;0.6735491060487504;0.9112574730033541;1.0973846905245837;1.3529191336160704;NaN;NaN;NaN;NaN;
-5.543185307179339;18.72907295289505;0.7384685587294211;0.6742879116283278;0.9130895332747546;1.0951828528945513;1.3541537932509398;NaN;NaN;NaN;NaN;
-5.542185307179339;18.661286600963116;0.7377939016959255;0.6750260429200513;0.9149249422750808;1.0929858328196507;1.3553920650487297;NaN;NaN;NaN;NaN;
-5.541185307179338;18.59388116720844;0.7371185068685896;0.6757634991857884;0.9167637128750868;1.0907936101265108;1.3566339614076137;NaN;NaN;NaN;NaN;
-5.540185307179338;18.526853990538942;0.7364423749228131;0.6765002796880774;0.918605858006177;1.0886061647489251;1.357879494787098;NaN;NaN;NaN;NaN;
-5.539185307179338;18.46020243233522;0.7357655065347086;0.6772363836901586;0.9204513906608518;1.0864234767270384;1.3591286777084413;NaN;NaN;NaN;NaN;
-5.538185307179337;18.393923876236432;0.7350879023811699;0.6779718104559006;0.9223003238928933;1.0842455262068518;1.3603815227548983;NaN;NaN;NaN;NaN;
-5.537185307179337;18.32801572791383;0.7344095631397904;0.6787065592498883;0.9241526708179597;1.0820722934392524;1.3616380425722425;NaN;NaN;NaN;NaN;
-5.536185307179337;18.262475414858393;0.733730489488902;0.6794406293373809;0.9260084446138555;1.0799037587794342;1.3628982498690692;NaN;NaN;NaN;NaN;
-5.535185307179336;18.197300386169736;0.7330506821076006;0.6801740199842843;0.9278676585208404;1.0777399026862833;1.3641621574171257;NaN;NaN;NaN;NaN;
-5.534185307179336;18.13248811233722;0.7323701416756667;0.6809067304572366;0.9297303258422284;1.075580705721431;1.3654297780518396;NaN;NaN;NaN;NaN;
-5.533185307179336;18.068036085039296;0.7316888688736513;0.6816387600235162;0.9315964599445372;1.0734261485488419;1.366701124672543;NaN;NaN;NaN;NaN;
-5.532185307179335;18.00394181693231;0.7310068643828277;0.6823701079510929;0.9334660742580062;1.0712762119339798;1.3679762102429462;NaN;NaN;NaN;NaN;
-5.531185307179335;17.94020284144742;0.7303241288852031;0.6831007735086158;0.9353391822769554;1.0691308767431689;1.3692550477915075;NaN;NaN;NaN;NaN;
-5.530185307179335;17.8768167125874;0.7296406630635072;0.6838307559654258;0.9372157975602106;1.066990123942886;1.3705376504118454;NaN;NaN;NaN;NaN;
-5.529185307179334;17.813781004729268;0.7289564676012156;0.6845600545915296;0.9390959337314315;1.0648539345991739;1.3718240312630878;NaN;NaN;NaN;NaN;
-5.528185307179334;17.751093312423407;0.7282715431825145;0.6852886686576387;0.9409796044796114;1.0627222898768658;1.3731142035703388;NaN;NaN;NaN;NaN;
-5.527185307179334;17.688751250200642;0.7275858904923279;0.6860165974351394;0.942866823559401;1.0605951710390196;1.3744081806250263;NaN;NaN;NaN;NaN;
-5.526185307179333;17.626752452379097;0.7268995102163166;0.6867438401960946;0.9447576047915176;1.0584725594462643;1.3757059757853076;NaN;NaN;NaN;NaN;
-5.525185307179333;17.56509457287049;0.7262124030408496;0.6874703962132731;0.9466519620632295;1.0563544365560689;1.3770076024765303;NaN;NaN;NaN;NaN;
-5.524185307179333;17.503775284994962;0.7255245696530453;0.6881962647601071;0.9485499093286542;1.0542407839222292;1.3783130741915635;NaN;NaN;NaN;NaN;
-5.523185307179332;17.44279228129008;0.7248360107407273;0.6889214451107385;0.9504514606092944;1.0521315831940983;1.3796224044912944;NaN;NaN;NaN;NaN;
-5.522185307179332;17.382143273329817;0.7241467269924635;0.6896459365399774;0.9523566299943448;1.0500268161160784;1.38093560700497;NaN;NaN;NaN;NaN;
-5.521185307179332;17.321825991538415;0.7234567190975315;0.6903697383233389;0.9542654316412091;1.047926464526891;1.382252695430681;NaN;NaN;NaN;NaN;
-5.520185307179331;17.261838185011666;0.7227659877459397;0.6910928497370206;0.9561778797758638;1.0458305103590229;1.3835736835357437;NaN;NaN;NaN;NaN;
-5.519185307179331;17.202177621337597;0.7220745336284228;0.6918152700579077;0.9580939886932968;1.0437389356380964;1.3848985851571338;NaN;NaN;NaN;NaN;
-5.518185307179331;17.142842086418696;0.7213823574364286;0.6925369985635863;0.9600137727579727;1.0416517224822233;1.38622741420194;NaN;NaN;NaN;NaN;
-5.51718530717933;17.083829384298095;0.7206894598621346;0.6932580345323267;0.9619372464042204;1.0395688531014475;1.3875601846477628;NaN;NaN;NaN;NaN;
-5.51618530717933;17.025137336987264;0.7199958415984512;0.6939783772430795;0.963864424136658;1.0374903097971575;1.3888969105431443;NaN;NaN;NaN;NaN;
-5.51518530717933;16.966763784291224;0.7193015033389828;0.6946980259755164;0.9657953205307406;1.0354160749613726;1.3902376060080794;NaN;NaN;NaN;NaN;
-5.514185307179329;16.90870658364255;0.7186064457780635;0.695416980009993;0.9677299502331037;1.0333461310762606;1.3915822852343893;NaN;NaN;NaN;NaN;
-5.513185307179329;16.850963609934205;0.7179106696107614;0.6961352386275443;0.9696683279619965;1.031280460713565;1.3929309624861579;NaN;NaN;NaN;NaN;
-5.512185307179329;16.793532755351713;0.7172141755328507;0.6968528011099139;0.9716104685078074;1.0292190465339397;1.394283652100232;NaN;NaN;NaN;NaN;
-5.511185307179328;16.736411929210803;0.7165169642408311;0.6975696667395334;0.9735563867334629;1.027161871286431;1.395640368486637;NaN;NaN;NaN;NaN;
-5.510185307179328;16.67959905779342;0.7158190364319008;0.6982858347995504;0.9755060975749582;1.025108917807825;1.3970011261290822;NaN;NaN;NaN;NaN;
-5.509185307179328;16.62309208419021;0.7151203928039938;0.699001304573791;0.9774596160417133;1.0230601690221899;1.3983659395853483;NaN;NaN;NaN;NaN;
-5.508185307179327;16.566888968139395;0.7144210340557458;0.699716075346793;0.9794169572171285;1.021015607940213;1.3997348234878129;NaN;NaN;NaN;NaN;
-5.507185307179327;16.51098768587357;0.7137209608865394;0.7004301464037617;0.9813781362589258;1.0189752176587732;1.4011077925438296;NaN;NaN;NaN;NaN;
-5.506185307179327;16.455386229957696;0.71302017399642;0.7011435170306539;0.9833431683998527;1.0169389813601413;1.4024848615363594;NaN;NaN;NaN;NaN;
-5.505185307179326;16.400082609143126;0.712318674086189;0.7018561865140847;0.9853120689478957;1.0149068823117005;1.403866045324262;NaN;NaN;NaN;NaN;
-5.504185307179326;16.345074848210945;0.711616461857342;0.7025681541413887;0.9872848532869282;1.0128789038652217;1.4052513588428908;NaN;NaN;NaN;NaN;
-5.503185307179326;16.29036098782363;0.7109135380120951;0.7032794192005943;0.9892615368771176;1.0108550294563978;1.4066408171045217;NaN;NaN;NaN;NaN;
-5.502185307179325;16.235939084375328;0.7102099032533683;0.7039899809804407;0.9912421352554576;1.0088352426042557;1.4080344351988692;NaN;NaN;NaN;NaN;
-5.501185307179325;16.181807209845893;0.7095055582847983;0.7046998387703638;0.9932266640362167;1.0068195269106632;1.4094322282935465;NaN;NaN;NaN;NaN;
-5.500185307179325;16.127963451654413;0.708800503810729;0.705408991860507;0.9952151389114593;1.004807866059769;1.4108342116345758;NaN;NaN;NaN;NaN;
-5.499185307179324;16.074405912515772;0.7080947405362129;0.7061174395417191;0.9972075756515344;1.0028002438174832;1.4122404005468794;NaN;NaN;NaN;NaN;
-5.498185307179324;16.02113271029842;0.7073882691670148;0.706825181105551;0.9992039901055656;1.0007966440309655;1.4136508104347705;NaN;NaN;NaN;NaN;
-5.497185307179324;15.968141977882835;0.7066810904096039;0.7075322158442633;1.0012043982019754;0.9987970506280852;1.4150654567824699;NaN;NaN;NaN;NaN;
-5.496185307179323;15.915431863023356;0.7059732049711674;0.7082385430508128;1.0032088159489536;0.9968014476169468;1.4164843551545854;NaN;NaN;NaN;NaN;
-5.495185307179323;15.86300052820821;0.7052646135595824;0.7089441620188807;1.0052172594350468;0.9948098190853001;1.4179075211966774;NaN;NaN;NaN;NaN;
-5.494185307179323;15.810846150525506;0.7045553168834496;0.7096490720428386;1.0072297448295768;0.9928221492001311;1.419334970635704;NaN;NaN;NaN;NaN;
-5.493185307179322;15.75896692152443;0.7038453156520409;0.7103532724178012;1.0092462883833095;0.9908384222070106;1.4207667192806448;NaN;NaN;NaN;NaN;
-5.492185307179322;15.707361047088684;0.7031346105753935;0.7110567624395325;1.011266906428708;0.9888586224298617;1.4222027830228323;NaN;NaN;NaN;NaN;
-5.491185307179322;15.656026747295558;0.7024232023641906;0.7117595414045641;1.0132916153807983;0.9868827342701308;1.4236431778367173;NaN;NaN;NaN;NaN;
-5.490185307179321;15.604962256291032;0.7017110917298406;0.7124616086101168;1.015320431737475;0.9849107422065191;1.4250879197802404;NaN;NaN;NaN;NaN;
-5.489185307179321;15.554165822158577;0.7009982793844536;0.713162963354124;1.017353372080103;0.982942630794429;1.4265370249954106;NaN;NaN;NaN;NaN;
-5.488185307179321;15.503635706791895;0.7002847660408493;0.7138636049352236;1.0193904530740316;0.9809783846655042;1.4279905097088283;NaN;NaN;NaN;NaN;
-5.48718530717932;15.453370185766897;0.6995705524125395;0.7145635326527756;1.0214316914691897;0.9790179885271005;1.4294483902322637;NaN;NaN;NaN;NaN;
-5.48618530717932;15.40336754821683;0.6988556392137343;0.7152627458068558;1.0234771041006132;0.977061427161828;1.4309106829631884;NaN;NaN;NaN;NaN;
-5.48518530717932;15.353626096708549;0.6981400271593463;0.7159612436982515;1.0255267078889858;0.9751086854270897;1.4323774043853181;NaN;NaN;NaN;NaN;
-5.484185307179319;15.304144147119562;0.697423716964986;0.7166590256284666;1.0275805198412062;0.9731597482546006;1.4338485710691782;NaN;NaN;NaN;NaN;
-5.483185307179319;15.254920028517548;0.6967067093469779;0.7173560908997049;1.0296385570509026;0.9712146006499665;1.4353241996726263;NaN;NaN;NaN;NaN;
-5.482185307179319;15.205952083036731;0.6959890050223088;0.7180524388149216;1.0317008366991454;0.9692732276920798;1.436804306941525;NaN;NaN;NaN;NaN;
-5.481185307179318;15.157238665763783;0.6952706047086973;0.7187480686777546;1.0337673760548152;0.9673356145328533;1.4382889097101659;NaN;NaN;NaN;NaN;
-5.480185307179318;15.108778144615442;0.694551509124528;0.7194429797925896;1.0358381924753672;0.9654017463965836;1.4397780249019765;NaN;NaN;NaN;NaN;
-5.479185307179318;15.06056890022722;0.6938317189889258;0.7201371714644872;1.037913303407193;0.9634716085797015;1.441271669529944;NaN;NaN;NaN;NaN;
-5.478185307179317;15.012609325830997;0.6931112350216484;0.7208306429992868;1.0399927263865123;0.9615451864500358;1.4427698606974195;NaN;NaN;NaN;NaN;
-5.477185307179317;14.964897827148548;0.6923900579432024;0.721523393703495;1.0420764790396262;0.9596224654466785;1.4442726155984627;NaN;NaN;NaN;NaN;
-5.476185307179317;14.917432822272383;0.6916681884747473;0.7222154228843783;1.0441645790837846;0.9577034310792869;1.4457799515186318;NaN;NaN;NaN;NaN;
-5.475185307179316;14.8702127415591;0.6909456273381722;0.7229067298498885;1.046257044327561;0.9557880689278505;1.4472918858354191;NaN;NaN;NaN;NaN;
-5.474185307179316;14.823236027513884;0.6902223752560209;0.7235973139087352;1.0483538926716691;0.953876364642056;1.4488084360190072;NaN;NaN;NaN;NaN;
-5.473185307179316;14.77650113468494;0.6894984329515517;0.7242871743703285;1.0504551421093966;0.9519683039410147;1.4503296196327484;NaN;NaN;NaN;NaN;
-5.472185307179315;14.730006529553318;0.6887738011487055;0.7249763105448092;1.0525608107273052;0.9500638726127506;1.4518554543338404;NaN;NaN;NaN;NaN;
-5.471185307179315;14.683750690426585;0.6880484805721229;0.7256647217430326;1.0546709167057986;0.9481630565138177;1.4533859578739055;NaN;NaN;NaN;NaN;
-5.470185307179315;14.637732107330683;0.6873224719471097;0.7263524072766019;1.0567854783198412;0.9462658415687893;1.4549211480996815;NaN;NaN;NaN;NaN;
-5.469185307179314;14.591949281907723;0.6865957759996802;0.7270393664578259;1.0589045139394573;0.9443722137699518;1.4564610429535554;NaN;NaN;NaN;NaN;
-5.468185307179314;14.546400727310765;0.6858683934565393;0.7277255985997373;1.0610280420304137;0.9424821591768406;1.458005660474229;NaN;NaN;NaN;NaN;
-5.467185307179314;14.501084968099603;0.6851403250450564;0.7284111030161158;1.063156081154928;0.9405956639157627;1.4595550187974087;NaN;NaN;NaN;NaN;
-5.466185307179313;14.4560005401414;0.6844115714933091;0.7290958790214487;1.0652886499721848;0.9387127141794954;1.4611091361563517;NaN;NaN;NaN;NaN;
-5.465185307179313;14.411145990507803;0.6836821335300465;0.7297799259309642;1.0674257672390846;0.9368332962267881;1.4626680308825886;NaN;NaN;NaN;NaN;
-5.464185307179313;14.366519877376344;0.6829520118847077;0.7304632430606143;1.0695674518108413;0.934957396382005;1.4642317214065323;NaN;NaN;NaN;NaN;
-5.463185307179312;14.322120769931193;0.682221207287413;0.731145829727083;1.0717137226416629;0.9330850010347016;1.4658002262581526;NaN;NaN;NaN;NaN;
-5.462185307179312;14.277947248265539;0.6814897204689674;0.7318276852477834;1.073864598785402;0.9312160966392348;1.4673735640676278;NaN;NaN;NaN;NaN;
-5.461185307179312;14.233997903285038;0.6807575521608601;0.7325088089408576;1.0760200993962221;0.9293506697143681;1.4689517535660102;NaN;NaN;NaN;NaN;
-5.460185307179311;14.190271336611326;0.6800247030952561;0.7331892001251851;1.0781802437292956;0.9274887068428563;1.4705348135859155;NaN;NaN;NaN;NaN;
-5.459185307179311;14.146766160487566;0.679291174004999;0.7338688581203797;1.0803450511414698;0.9256301946710647;1.4721227630621927;NaN;NaN;NaN;NaN;
-5.458185307179311;14.103480997686034;0.6785569656236342;0.7345477822467685;1.0825145410918824;0.92377511990864;1.4737156210325548;NaN;NaN;NaN;NaN;
-5.45718530717931;14.060414481412183;0.6778220786853597;0.7352259718254369;1.0846887331427923;0.9219234693280034;1.475313406638371;NaN;NaN;NaN;NaN;
-5.45618530717931;14.017565255215024;0.677086513925062;0.7359034261781955;1.0868676469601684;0.9200752297640598;1.4769161391252834;NaN;NaN;NaN;NaN;
-5.45518530717931;13.974931972895146;0.6763502720783022;0.7365801446275935;1.089051302314429;0.9182303881137839;1.4785238378439334;NaN;NaN;NaN;NaN;
-5.454185307179309;13.93251329841569;0.6756133538813328;0.7372561264969028;1.091239719081096;0.9163889313358878;1.4801365222506297;NaN;NaN;NaN;NaN;
-5.453185307179309;13.8903079058112;0.6748757600710642;0.7379313711101483;1.0934329172416035;0.9145508464503646;1.48175421190813;NaN;NaN;NaN;NaN;
-5.452185307179309;13.848314479100663;0.674137491385087;0.7386058777920885;1.0956309168839495;0.9127161205381732;1.4833769264863075;NaN;NaN;NaN;NaN;
-5.451185307179308;13.80653171220054;0.6733985485616816;0.7392796458682063;1.0978337382033876;0.9108847407408948;1.4850046857628512;NaN;NaN;NaN;NaN;
-5.450185307179308;13.764958308836354;0.6726589323397826;0.7399526746647408;1.1000414015032598;0.9090566942602811;1.4866375096240698;NaN;NaN;NaN;NaN;
-5.449185307179308;13.72359298245794;0.6719186434589957;0.7406249635086729;1.1022539271956815;0.9072319683579331;1.4882754180655886;NaN;NaN;NaN;NaN;
-5.448185307179307;13.682434456156642;0.6711776826596343;0.7412965117276913;1.10447133580217;0.9054105503550318;1.4899184311930067;NaN;NaN;NaN;NaN;
-5.447185307179307;13.641481462577275;0.6704360506826461;0.74196731865026;1.1066936479546108;0.9035924276318005;1.4915665692228035;NaN;NaN;NaN;NaN;
-5.446185307179307;13.600732743837366;0.6696937482696546;0.7426373836055795;1.1089208843958835;0.9017775876272532;1.4932198524829987;NaN;NaN;NaN;NaN;
-5.445185307179306;13.560187051445947;0.6689507761629789;0.7433067059235696;1.1111530659805604;0.8999660178388915;1.4948783014138642;NaN;NaN;NaN;NaN;
-5.444185307179306;13.519843146218761;0.6682071351055763;0.7439752849349218;1.1133902136758451;0.8981577058222125;1.4965419365688166;NaN;NaN;NaN;NaN;
-5.443185307179306;13.479699798200846;0.6674628258410972;0.7446431199710484;1.1156323485621737;0.8963526391904998;1.4982107786150625;NaN;NaN;NaN;NaN;
-5.442185307179305;13.439755786584552;0.66671784911385;0.7453102103641152;1.1178794918341006;0.8945508056143904;1.4998848483344536;NaN;NaN;NaN;NaN;
-5.441185307179305;13.400009899630902;0.6659722056688062;0.7459765554470363;1.1201316648010637;0.8927521928215473;1.501564166624258;NaN;NaN;NaN;NaN;
-5.440185307179305;13.360460934591666;0.6652258962516104;0.7466421545534659;1.1223888888881457;0.8909567885963431;1.503248754497926;NaN;NaN;NaN;NaN;
-5.439185307179304;13.321107697632089;0.6644789216085818;0.7473070070177961;1.1246511856368635;0.8891645807795272;1.504938633085882;NaN;NaN;NaN;NaN;
-5.438185307179304;13.28194900375208;0.6637312824866783;0.747971112175189;1.1269185767060805;0.8873755572678051;1.5066338236364065;NaN;NaN;NaN;NaN;
-5.437185307179304;13.242983676713518;0.6629829796335577;0.7486344693615233;1.129191083872631;0.8855897060136518;1.508334347516308;NaN;NaN;NaN;NaN;
-5.436185307179303;13.204210548961214;0.6622340137975041;0.7492970779134582;1.1314687290323568;0.8838070150248075;1.5100402262119035;NaN;NaN;NaN;NaN;
-5.435185307179303;13.165628461551389;0.6614843857274892;0.7499589371683801;1.1337515342007478;0.8820274723640947;1.5117514813297022;NaN;NaN;NaN;NaN;
-5.434185307179303;13.127236264077029;0.660734096173151;0.7506200464644208;1.1360395215138321;0.8802510661490436;1.513468134597282;NaN;NaN;NaN;NaN;
-5.433185307179302;13.089032814593184;0.6599831458847665;0.7512804051404822;1.1383327132290986;0.878477784551503;1.515190207864188;NaN;NaN;NaN;NaN;
-5.432185307179302;13.05101697954714;0.6592315356132956;0.751940012536197;1.1406311317262043;0.8767076157974256;1.5169177231026745;NaN;NaN;NaN;NaN;
-5.431185307179302;13.01318763370446;0.6584792661103412;0.7525988679919645;1.1429347995079493;0.8749405481664527;1.5186507024086469;NaN;NaN;NaN;NaN;
-5.430185307179301;12.975543660079717;0.6577263381281772;0.7532569708489254;1.1452437392010464;0.8731765699916662;1.520389168002454;NaN;NaN;NaN;NaN;
-5.429185307179301;12.938083949865508;0.656972752419736;0.7539143204489727;1.147557973557024;0.8714156696592448;1.52213314222978;NaN;NaN;NaN;NaN;
-5.428185307179301;12.900807402361691;0.6562185097385841;0.7545709161347738;1.1498775254531757;0.8696578356080942;1.5238826475625735;NaN;NaN;NaN;NaN;
-5.4271853071793;12.863712924909839;0.6554636108389893;0.7552267572497111;1.1522024178932306;0.8679030563296956;1.5256377065997704;NaN;NaN;NaN;NaN;
-5.4261853071793;12.826799432820309;0.6547080564758249;0.7558818431379657;1.154532674008536;0.8661513203675746;1.5273983420684012;NaN;NaN;NaN;NaN;
-5.4251853071793;12.790065849309352;0.6539518474046637;0.7565361731444356;1.1568683170586609;0.864402616317215;1.5291645768242665;NaN;NaN;NaN;NaN;
-5.424185307179299;12.753511105429103;0.6531949843817159;0.7571897466147901;1.1592093704324917;0.8626569328256103;1.5309364338529845;NaN;NaN;NaN;NaN;
-5.423185307179299;12.717134140001585;0.6524374681638323;0.7578425628954659;1.161555857649128;0.8609142585909723;1.5327139362708886;NaN;NaN;NaN;NaN;
-5.422185307179299;12.680933899554663;0.6516792995085391;0.7584946213336385;1.1639078023586966;0.85917458236251;1.5344971073258662;NaN;NaN;NaN;NaN;
-5.421185307179298;12.644909338255154;0.650920479173994;0.7591459212772588;1.1662652283434083;0.8574378929400344;1.5362859703983833;NaN;NaN;NaN;NaN;
-5.420185307179298;12.60905941784636;0.6501610079190291;0.7597964620750166;1.1686281595183596;0.8557041791737602;1.538080549002317;NaN;NaN;NaN;NaN;
-5.419185307179298;12.573383107582549;0.6494008865031119;0.7604462430763745;1.1709966199325945;0.8539734299639246;1.5398808667859865;NaN;NaN;NaN;NaN;
-5.418185307179297;12.537879384166931;0.648640115686366;0.7610952636315494;1.1733706337699876;0.8522456342605443;1.541686947533053;NaN;NaN;NaN;NaN;
-5.417185307179297;12.502547231687867;0.6478786962295476;0.7617435230915335;1.1757502253502758;0.8505207810630725;1.543498815163531;NaN;NaN;NaN;NaN;
-5.416185307179297;12.467385641559488;0.6471166288940955;0.7623910208080507;1.1781354191298652;0.8487988594202264;1.545316493734634;NaN;NaN;NaN;NaN;
-5.415185307179296;12.432393612457078;0.6463539144420621;0.7630377561336158;1.180526239703021;0.8470798584295466;1.5471400074419106;NaN;NaN;NaN;NaN;
-5.414185307179296;12.397570150258822;0.6455905536361681;0.7636837284214886;1.1829227118026786;0.8453637672372364;1.5489693806200957;NaN;NaN;NaN;NaN;
-5.413185307179296;12.36291426798467;0.644826547239776;0.764328937025695;1.185324860301514;0.8436505750378234;1.5508046377441627;NaN;NaN;NaN;NaN;
-5.412185307179295;12.328424985736842;0.6440618960168957;0.7649733813010238;1.187732710212927;0.841940271073892;1.5526458034303072;NaN;NaN;NaN;NaN;
-5.411185307179295;12.294101330640128;0.643296600732167;0.7656170606030399;1.1901462866921013;0.8402328446357674;1.5544929024369967;NaN;NaN;NaN;NaN;
-5.410185307179295;12.259942336784906;0.642530662150893;0.7662599742880577;1.1925656150369177;0.8385282850613159;1.5563459596659035;NaN;NaN;NaN;NaN;
-5.409185307179294;12.225947045167944;0.6417640810390097;0.7669021217131657;1.1949907206890713;0.8368265817356029;1.5582050001630037;NaN;NaN;NaN;NaN;
-5.408185307179294;12.192114503635805;0.6409968581631014;0.7675435022362139;1.1974216292350575;0.8351277240906569;1.5600700491195707;NaN;NaN;NaN;NaN;
-5.407185307179294;12.158443766827476;0.640228994290389;0.7681841152158231;1.1998583664072504;0.8334317016051748;1.5619411318732457;NaN;NaN;NaN;NaN;
-5.406185307179293;12.124933896118145;0.6394604901887292;0.7688239600113866;1.202300958084959;0.83173850380425;1.5638182739090916;NaN;NaN;NaN;NaN;
-5.405185307179293;12.091583959564344;0.6386913466266336;0.7694630359830531;1.2047494302954225;0.8300481202591522;1.5657015008606032;NaN;NaN;NaN;NaN;
-5.404185307179293;12.058393031848;0.6379215643732526;0.7701013424917412;1.2072038092149353;0.8283605405870252;1.5675908385108182;NaN;NaN;NaN;NaN;
-5.403185307179292;12.025360194220909;0.6371511441983531;0.770738878899157;1.2096641211699943;0.8266757544505776;1.5694863127934486;NaN;NaN;NaN;NaN;
-5.402185307179292;11.992484534452634;0.6363800868723672;0.7713756445677543;1.2121303926382314;0.824993751557929;1.5713879497938479;NaN;NaN;NaN;NaN;
-5.401185307179292;11.959765146774819;0.6356083931663432;0.7720116388607747;1.21460265024967;0.8233145216622433;1.5732957757502313;NaN;NaN;NaN;NaN;
-5.400185307179291;11.927201131829518;0.6348360638519809;0.7726468611422191;1.2170809207877176;0.8216380545615498;1.5752098170546927;NaN;NaN;NaN;NaN;
-5.399185307179291;11.894791596615676;0.6340630997016086;0.773281310776866;1.219565231190356;0.8199643400984387;1.5771301002543787;NaN;NaN;NaN;NaN;
-5.398185307179291;11.862535654437279;0.6332895014881914;0.7739149871302649;1.2220556085512426;0.8182933681598242;1.5790566520525944;NaN;NaN;NaN;NaN;
-5.39718530717929;11.83043242485106;0.6325152699853145;0.7745478895687502;1.224552080120901;0.8166251286766579;1.5809894993099813;NaN;NaN;NaN;NaN;
-5.39618530717929;11.79848103361748;0.6317404059672337;0.7751800174593995;1.2270546733077028;0.8149596116237884;1.5829286690455362;NaN;NaN;NaN;NaN;
-5.39518530717929;11.76668061264646;0.6309649102087902;0.7758113701701035;1.229563415679301;0.8132968070195279;1.5848741884379811;NaN;NaN;NaN;NaN;
-5.394185307179289;11.735030299950495;0.6301887834854889;0.7764419470695021;1.2320783349635434;0.8116367049255756;1.5868260848267328;NaN;NaN;NaN;NaN;
-5.393185307179289;11.703529239593468;0.6294120265734661;0.7770717475270108;1.2345994590497544;0.8099792954467024;1.588784385713161;NaN;NaN;NaN;NaN;
-5.392185307179289;11.672176581640429;0.6286346402494619;0.7777007709128425;1.2371268159900104;0.80832456873045;1.5907491187618434;NaN;NaN;NaN;NaN;
-5.391185307179288;11.640971482110752;0.6278566252908717;0.7783290165979667;1.239660434000174;0.8066725149669974;1.5927203118016358;NaN;NaN;NaN;NaN;
-5.390185307179288;11.609913102928305;0.6270779824757078;0.7789564839541397;1.2422003414612242;0.8050231243888412;1.5946979928269747;NaN;NaN;NaN;NaN;
-5.389185307179288;11.5790006118742;0.6262987125826155;0.7795831723538922;1.2447465669204243;0.8033763872705899;1.5966821899990562;NaN;NaN;NaN;NaN;
-5.388185307179287;11.54823318253872;0.6255188163908585;0.7802090811705408;1.2472991390926014;0.8017322939286968;1.5986729316471036;NaN;NaN;NaN;NaN;
-5.387185307179287;11.517609994275347;0.6247382946803447;0.7808342097781672;1.2498580868613007;0.8000908347212798;1.6006702462695404;NaN;NaN;NaN;NaN;
-5.386185307179287;11.487130232152564;0.6239571482315852;0.7814585575516513;1.252423439280174;0.7984520000478006;1.6026741625353482;NaN;NaN;NaN;NaN;
-5.385185307179286;11.456793086909181;0.6231753778257311;0.7820821238666419;1.2549952255741217;0.7968157803489099;1.6046847092852354;NaN;NaN;NaN;NaN;
-5.384185307179286;11.426597754907327;0.6223929842445399;0.7827049080995825;1.2575734751406766;0.7951821661061486;1.6067019155329958;NaN;NaN;NaN;NaN;
-5.383185307179286;11.396543438088974;0.6216099682704248;0.7833269096276735;1.2601582175511308;0.7935511478418186;1.6087258104666697;NaN;NaN;NaN;NaN;
-5.382185307179285;11.366629343928853;0.6208263306863956;0.7839481278289184;1.2627494825520251;0.7919227161186345;1.6107564234499911;NaN;NaN;NaN;NaN;
-5.381185307179285;11.336854685391142;0.6200420722760878;0.7845685620821005;1.265347300066363;0.7902968615395579;1.6127937840236224;NaN;NaN;NaN;NaN;
-5.380185307179285;11.307218680885077;0.6192571938237568;0.7851882117667879;1.267951700194953;0.7886735747475601;1.6148379219064901;NaN;NaN;NaN;NaN;
-5.379185307179284;11.277720554221615;0.6184716961142823;0.7858070762633299;1.2705627132177235;0.7870528464254091;1.6168888669971053;NaN;NaN;NaN;NaN;
-5.378185307179284;11.248359534569982;0.6176855799331661;0.786425154952859;1.273180369595079;0.7854346672954431;1.6189466493749143;NaN;NaN;NaN;NaN;
-5.377185307179284;11.219134856414483;0.61689884606652;0.7870424472172998;1.2758046999692931;0.7838190281193262;1.6210112993016854;NaN;NaN;NaN;NaN;
-5.376185307179283;11.190045759512182;0.616111495301073;0.7876589524393638;1.2784357351658588;0.7822059196978441;1.6230828472228611;NaN;NaN;NaN;NaN;
-5.375185307179283;11.16109148885181;0.6153235284241931;0.7882746700025323;1.2810735061947927;0.780595332870732;1.6251613237688805;NaN;NaN;NaN;NaN;
-5.374185307179283;11.132271294609833;0.6145349462238311;0.7888895992911005;1.2837180442522214;0.7789872585163434;1.627246759756721;NaN;NaN;NaN;NaN;
-5.373185307179282;11.103584432111083;0.6137457494885682;0.7895037396901396;1.2863693807216259;0.7773816875515346;1.6293391861911808;NaN;NaN;NaN;NaN;
-5.372185307179282;11.075030161787659;0.612955939007616;0.7901170905854977;1.2890275471752635;0.77577861093145;1.6314386342662959;NaN;NaN;NaN;NaN;
-5.371185307179282;11.046607749136921;0.6121655155707737;0.790729651363833;1.2916925753757442;0.7741780196492242;1.6335451353668875;NaN;NaN;NaN;NaN;
-5.370185307179281;11.018316464682758;0.6113744799684674;0.7913414214125822;1.294364497277343;0.7725799047358531;1.6356587210699023;NaN;NaN;NaN;NaN;
